Campaign_ID,Name,Start Date,End Date,Channel,Client,Street,City,State,State,Country,Zip,Email,Phone,Contact,Audience,Geschlecht,Altersgruppe,Location,Views,Likes,Clicks,Conversions,Conversion_Rate,Expense,Executive
262,Campaign 262,2023-01-26,2023-02-04,YouTube,Weaver|Hoover,050 Andrews Green,North Renee,VT,Vermont,USA,22014,jacqueline32@dominguez.biz,+5741894981166,Kathy Mahoney,Female 40-60,Female,40-60,Australia,38312,9046,1095,383,"1,00%","19841,55",Brandon Townsend Jr.
263,Campaign 263,2023-05-18,2023-06-05,Email,Riley PLC,699 Anderson Glen,Parkerside,AZ,Arizona,USA,15616,jennifer09@york.org,+6536891510,Gary Reed,Seniors 60+,Unknown,60+,Europe,29780,7666,1319,288,"0,97%","19213,68",Kyle Serrano
264,Campaign 264,2023-10-06,2023-11-02,Facebook,Reyes|Rios,49937 Christopher Unions,Gutierrezmouth,MI,Michigan,USA,13751,cunninghamjerry@gmail.com,+1463956594400079,Eric Davis,Adults 18-40,Unknown,18-40,Canada,16680,1429,4901,785,"4,71%","25834,85",Wesley Simon
265,Campaign 265,2023-10-02,2023-10-15,YouTube,Pearson|Shah,5117 Suzanne Branch,Barnesmouth,VA,Virginia,USA,53846,anthony54@perez.com,+6441946281,Shannon Martinez,Male 18-40,Male,18-40,Japan,78790,3047,4540,154,"0,20%","35104,71",Jesus Rivera
266,Campaign 266,2023-12-15,2024-01-01,TikTok,Reyes|Rios,49937 Christopher Unions,Gutierrezmouth,MI,Michigan,USA,13751,cunninghamjerry@gmail.com,+1463956594400079,Eric Davis,Teens 13-19,Unknown,13-19,Europe,47138,5670,753,209,"0,44%","8919,17",Wesley Simon
267,Campaign 267,2023-06-11,2023-06-12,Instagram,Jones|Miranda|Martin,45011 Marc Roads Apt. 548,Johnsonbury,NJ,New Jersey,USA,40892,kristenhoward@yahoo.com,+5580039387927,Christine Barnes,Male 40-60,Male,40-60,USA,46229,388,3594,65,"0,14%","9698,99",Thomas Ryan
268,Campaign 268,2023-12-24,2024-01-04,Facebook,Lyons PLC,20804 Burgess Trace,Petersenburgh,WV,West Virginia,USA,31082,nicholastaylor@yahoo.com,+4964036865,Sharon Crawford,Female 18-40,Female,18-40,Japan,55356,9752,3522,9,"0,02%","41521,94",Lauren Riggs
269,Campaign 269,2023-01-18,2023-01-28,YouTube,Lewis PLC,621 Woodard Manors Apt. 208,Port Amy,ME,Maine,USA,5157,beth20@gmail.com,+3825051266,Diana Love,Female 18-40,Female,18-40,USA,49440,7366,4549,115,"0,23%","37006,86",Thomas Ryan
270,Campaign 270,2023-06-22,2023-07-11,Instagram,Fox|Carter|Cunningham,99919 Michelle Green Apt. 424,West Hannah,KY,Kentucky,USA,63482,bradymcclain@hotmail.com,+1172175730,Andre Manning,Seniors 60+,Unknown,60+,Europe,54282,8645,4654,945,"1,74%","47381,95",Brandon Townsend Jr.
271,Campaign 271,2023-06-02,2023-06-30,TikTok,Herrera|Cook,0613 David Haven Apt. 354,North Samantha,MI,Michigan,USA,10699,ijordan@gmail.com,+8808919091,Madison York,Adults 40-60,Unknown,40-60,Japan,60243,1886,1459,479,"0,80%","6350,77",Wesley Simon
272,Campaign 272,2023-05-22,2023-06-11,Facebook,Morris|Johnson|Anderson,065 John Street,West Adamchester,NV,Nevada,USA,72944,johnsondonald@meyer.com,+32261892539220,Sandy Mathis,Male 18-40,Male,18-40,Japan,44967,7515,4479,576,"1,28%","49165,84",Kyle Serrano
273,Campaign 273,2023-07-28,2023-08-08,TikTok,Jackson Inc,96299 Miller Spur,Jensenfurt,CA,California,USA,97794,jeremy09@yahoo.com,+5576707467238,Karen Rivers,Female 60+,Female,60+,India,40872,3804,4711,553,"1,35%","18294,51",Thomas Ryan
274,Campaign 274,2023-04-19,2023-05-14,YouTube,Holloway|Cox|Ford,7800 Dorsey Tunnel Suite 734,West Tracy,UT,Utah,USA,56027,joseph49@hodges-campbell.com,+0118358647901,Dennis Carr,Male 18-40,Male,18-40,India,19926,1565,1665,502,"2,52%","33168,43",Brandon Townsend Jr.
275,Campaign 275,2023-01-11,2023-02-02,TikTok,Ramos|Gomez|Garcia,PSC 8675,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,huntdavid@orr.info,+9348330793693,Eric Harrison,Male 60+,Male,60+,India,9413,601,433,393,"4,18%","13779,68",Kyle Serrano
276,Campaign 276,2023-04-29,2023-05-12,Instagram,Lewis|Martinez,37059 Bates Prairie Suite 432,Port Robertmouth,MN,Minnesota,USA,28374,joshua06@king.com,+36383636475385,Angela Anderson,Female 18-40,Female,18-40,Europe,86592,176,622,133,"0,15%","42298,12",Aaron Faulkner
277,Campaign 277,2023-03-06,2023-03-25,Instagram,Wade PLC,3571 Harvey Centers,Ronaldfurt,NY,New York,USA,35589,nhall@hotmail.com,+3305264186670,Lacey Crane,Male 60+,Male,60+,UK,88603,3637,4448,436,"0,49%","1521,88",Lauren Riggs
278,Campaign 278,2023-06-25,2023-07-05,Email,Reyes|Rios,49937 Christopher Unions,Gutierrezmouth,MI,Michigan,USA,13751,cunninghamjerry@gmail.com,+1463956594400079,Eric Davis,Adults 40-60,Unknown,40-60,USA,7433,5626,2456,427,"5,74%","35126,7",Wesley Simon
279,Campaign 279,2023-05-29,2023-05-30,YouTube,Pearson|Shah,5117 Suzanne Branch,Barnesmouth,VA,Virginia,USA,53846,anthony54@perez.com,+6441946281,Shannon Martinez,Teens 13-19,Unknown,13-19,Australia,49501,7596,1874,243,"0,49%","23405,52",Jesus Rivera
280,Campaign 280,2023-11-30,2023-12-27,Email,Walter Ltd,591 Gallegos Shore,East Jennifer,VT,Vermont,USA,67675,gravessusan@gonzalez.com,+4034303913,Sarah Warren,Female 40-60,Female,40-60,Latein America,29954,5314,2521,376,"1,26%","32658,57",Aaron Faulkner
281,Campaign 281,2023-02-28,2023-03-29,Facebook,Reed|Johnson,01161 Mcintyre Burg,Robinsonport,CO,Colorado,USA,51964,stacy50@bates-martin.com,+15223213506854,John Terrell,Male 60+,Male,60+,Australia,50133,2819,2190,788,"1,57%","5045,36",Becky Brown
282,Campaign 282,2023-06-25,2023-07-18,Facebook,Holloway|Cox|Ford,7800 Dorsey Tunnel Suite 734,West Tracy,UT,Utah,USA,56027,joseph49@hodges-campbell.com,+0118358647901,Dennis Carr,Female 60+,Female,60+,India,60550,896,4112,400,"0,66%","25131,41",Brandon Townsend Jr.
283,Campaign 283,2023-12-08,2023-12-19,Email,Morris|Johnson|Anderson,065 John Street,West Adamchester,NV,Nevada,USA,72944,johnsondonald@meyer.com,+32261892539220,Sandy Mathis,Female 18-40,Female,18-40,USA,55597,183,2812,112,"0,20%","36218,33",Kyle Serrano
284,Campaign 284,2023-05-24,2023-06-17,YouTube,Cooper|Alexander,01438 Kristin Fords Apt. 626,Port Paula,WA,Washington,USA,20979,gchavez@yang.com,+2844015003,Alexandria Hansen,Adults 40-60,Unknown,40-60,UK,1635,6010,2903,655,"40,06%","22870,55",Thomas Ryan
285,Campaign 285,2023-07-19,2023-08-09,Instagram,Jimenez|Sons,8451 Walter Fords Apt. 737,South Danielchester,CT,Connecticut,USA,12719,amartinez@oconnell.com,+4051640984570,Justin Cole,Female 60+,Female,60+,UK,47051,4195,3301,638,"1,36%","7636,7",Jesus Rivera
286,Campaign 286,2023-01-19,2023-02-17,Email,Edwards LLC,123 Amanda Summit,Lake Marietown,IL,Illinois,USA,81773,tinamckay@sharp-smith.com,+506912217980069,Matthew Davis,Female 40-60,Female,40-60,Europe,86575,3507,4583,848,"0,98%","31135,38",Melissa Haynes
287,Campaign 287,2023-04-12,2023-04-26,YouTube,Jones|Miranda|Martin,45011 Marc Roads Apt. 548,Johnsonbury,NJ,New Jersey,USA,40892,kristenhoward@yahoo.com,+5580039387927,Christine Barnes,Teens 13-19,Unknown,13-19,Latein America,78607,2227,118,533,"0,68%",7123,Thomas Ryan
288,Campaign 288,2023-01-28,2023-02-23,Email,White Ltd,172 Angela Crescent Apt. 306,North Laura,HI,Hawaii,USA,69094,jeremy56@gmail.com,+3201853187395,Nathan Weber,Female 40-60,Female,40-60,Latein America,88620,2517,923,782,"0,88%","21730,71",Jesus Rivera
289,Campaign 289,2023-03-22,2023-04-21,Instagram,Ramirez|Wilson,6802 Scott Ways,Jasonbury,NM,New Mexico,USA,94299,robertellis@simpson-gutierrez.com,+41408698958325,Christine Nguyen,Male 60+,Male,60+,Canada,23729,5216,3157,195,"0,82%","27155,8",Becky Brown
290,Campaign 290,2023-09-13,2023-10-04,Facebook,Reed|Johnson,01161 Mcintyre Burg,Robinsonport,CO,Colorado,USA,51964,stacy50@bates-martin.com,+15223213506854,John Terrell,Seniors 60+,Unknown,60+,India,59959,1179,1717,375,"0,63%","38813,68",Becky Brown
291,Campaign 291,2023-10-24,2023-11-18,Instagram,Anderson Inc,Unit 0015 Box 7678,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,jgomez@gmail.com,+3584216618006,Morgan Gross,Seniors 60+,Unknown,60+,India,46400,1744,2307,693,"1,49%","22702,47",Thomas Ryan
292,Campaign 292,2023-12-23,2023-12-25,Instagram,Hernandez|Keller|Berry,Unit 2637 Box 1240,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,mary90@yahoo.com,+2033156167,Kristin Carson,Adults 40-60,Unknown,40-60,UK,91497,8424,4850,667,"0,73%","22472,58",Thomas Ryan
293,Campaign 293,2023-10-16,2023-10-23,YouTube,Drake|Vasquez,8980 Cox Park,South Robert,NV,Nevada,USA,66099,tylersheila@hicks.com,+1238005701,Teresa Doyle,Male 60+,Male,60+,Australia,2264,3548,2766,527,"23,28%","18305,89",Michael Camacho
294,Campaign 294,2023-11-20,2023-12-02,Instagram,Mitchell|Rojas,Unit 7421 Box 5134,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,johnathan43@hotmail.com,+12115886353,Benjamin Anthony,Adults 40-60,Unknown,40-60,Europe,32046,3670,681,273,"0,85%","44367,51",Thomas Ryan
295,Campaign 295,2023-06-08,2023-06-18,Instagram,Rowe|Morse|Morgan,247 Young Spur,North Jacobview,WI,Wisconsin,USA,24275,hstafford@yahoo.com,+9344111363,Destiny Atkins,Female 60+,Female,60+,Canada,91003,983,4595,164,"0,18%","10171,02",Becky Brown
296,Campaign 296,2023-11-30,2023-12-25,Email,Patterson|Sons,0171 Patricia Street Suite 265,Frankmouth,MS,Mississippi,USA,50700,nataliemartinez@hotmail.com,+2281662016,Christopher Riggs,Seniors 60+,Unknown,60+,Canada,22873,4249,555,364,"1,59%","37109,37",Jesus Rivera
297,Campaign 297,2023-09-16,2023-10-13,Facebook,Ramirez|Wilson,6802 Scott Ways,Jasonbury,NM,New Mexico,USA,94299,robertellis@simpson-gutierrez.com,+41408698958325,Christine Nguyen,Female 40-60,Female,40-60,Japan,84089,8526,1949,932,"1,11%","40168,16",Becky Brown
298,Campaign 298,2023-04-20,2023-04-28,Facebook,Holmes|Johnson|Rodriguez,USCGC Erickson,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,polsen@alexander-smith.net,+1479099839029817,Anne Foley,Adults 40-60,Unknown,40-60,India,16388,2784,2761,992,"6,05%","5001,57",Wesley Simon
299,Campaign 299,2023-11-12,2023-12-05,Instagram,Thomas|Proctor,820 Butler Streets Suite 875,North Denisehaven,WV,West Virginia,USA,66736,brownmario@leonard.com,+3718900231,Angela Moore,Female 40-60,Female,40-60,India,26571,4017,2809,342,"1,29%","14355,98",Wesley Simon
300,Campaign 300,2023-01-22,2023-02-04,TikTok,Valentine|Dunn,723 Julia Burg,Bartonhaven,VT,Vermont,USA,86914,gharrington@yahoo.com,+5835472748,Nathan May,Seniors 60+,Unknown,60+,Australia,69008,1054,1962,558,"0,81%","31697,81",Melissa Haynes
301,Campaign 301,2023-07-04,2023-07-19,Instagram,Patterson|Sons,0171 Patricia Street Suite 265,Frankmouth,MS,Mississippi,USA,50700,nataliemartinez@hotmail.com,+2281662016,Christopher Riggs,Male 18-40,Male,18-40,Latein America,70387,8301,2988,959,"1,36%","11043,77",Jesus Rivera
302,Campaign 302,2023-07-28,2023-08-10,Instagram,Lewis|Martinez,37059 Bates Prairie Suite 432,Port Robertmouth,MN,Minnesota,USA,28374,joshua06@king.com,+36383636475385,Angela Anderson,Teens 13-19,Unknown,13-19,Australia,72426,2326,3578,983,"1,36%","7033,14",Aaron Faulkner
303,Campaign 303,2023-03-16,2023-03-19,Instagram,Green|Blake,230 Brandon Bypass Apt. 679,New Melissa,TN,Tennessee,USA,37505,karenpayne@yahoo.com,+399882061459395,Dustin Ramirez,Male 60+,Male,60+,Japan,41672,8720,1739,786,"1,89%","13014,36",Jesus Rivera
304,Campaign 304,2023-01-04,2023-01-17,Facebook,Gray Ltd,Unit 4555 Box 7398,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,owenmelinda@yahoo.com,+1728597837,Mark Long,Male 40-60,Male,40-60,Australia,48382,8160,1199,165,"0,34%","25875,11",Jesus Rivera
305,Campaign 305,2023-07-03,2023-07-18,YouTube,Jones|Miranda|Martin,45011 Marc Roads Apt. 548,Johnsonbury,NJ,New Jersey,USA,40892,kristenhoward@yahoo.com,+5580039387927,Christine Barnes,Female 60+,Female,60+,USA,67940,8130,2140,913,"1,34%","18403,61",Thomas Ryan
306,Campaign 306,2023-04-24,2023-04-28,TikTok,Bush|Mendez|Smith,791 Darryl Squares Suite 934,Holdenport,OH,Ohio,USA,41129,churchtimothy@yahoo.com,+3253375294169,Patrick Williams,Adults 18-40,Unknown,18-40,Australia,27943,5896,4699,704,"2,52%","9322,49",Brandon Townsend Jr.
307,Campaign 307,2023-08-10,2023-08-23,Facebook,Gray Ltd,Unit 4555 Box 7398,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,owenmelinda@yahoo.com,+1728597837,Mark Long,Male 40-60,Male,40-60,USA,83245,6240,1470,285,"0,34%","18078,17",Jesus Rivera
308,Campaign 308,2023-10-05,2023-10-24,Instagram,James|Phelps|Burgess,026 Good Ports Apt. 881,Port Adam,KY,Kentucky,USA,82799,edurham@hotmail.com,+8329634717985,Vanessa Miranda,Teens 13-19,Unknown,13-19,India,73576,4916,2143,194,"0,26%","18799,43",Lauren Riggs
309,Campaign 309,2023-02-07,2023-03-05,TikTok,Benjamin|Sons,861 Knox Cape Apt. 731,Lake John,CA,California,USA,62474,lrice@yahoo.com,+9707822987046,Derek Juarez,Male 18-40,Male,18-40,UK,81806,4085,742,887,"1,08%","8596,07",Thomas Ryan
310,Campaign 310,2023-05-02,2023-05-29,Email,Gray Ltd,Unit 4555 Box 7398,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,owenmelinda@yahoo.com,+1728597837,Mark Long,Male 60+,Male,60+,USA,23729,3829,4405,698,"2,94%","12131,43",Jesus Rivera
311,Campaign 311,2023-10-19,2023-11-06,Email,Weaver|Garner|Ramos,2933 Ortiz Overpass Suite 099,South Douglasburgh,KY,Kentucky,USA,52632,oscott@gmail.com,+4989787718501,Melinda Johnston,Female 40-60,Female,40-60,Canada,55453,2279,2984,251,"0,45%","23522,39",Brandon Townsend Jr.
312,Campaign 312,2023-02-22,2023-03-11,Instagram,Rowe|Morse|Morgan,247 Young Spur,North Jacobview,WI,Wisconsin,USA,24275,hstafford@yahoo.com,+9344111363,Destiny Atkins,Female 18-40,Female,18-40,Japan,99807,3394,489,59,"0,06%","21483,7",Becky Brown
313,Campaign 313,2023-07-20,2023-08-19,Facebook,Gray Ltd,Unit 4555 Box 7398,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,owenmelinda@yahoo.com,+1728597837,Mark Long,Adults 40-60,Unknown,40-60,USA,55546,6515,4100,17,"0,03%","45123,25",Jesus Rivera
314,Campaign 314,2023-08-13,2023-09-10,TikTok,Ruiz|Cox|Meyer,5058 Frank Locks,Blackmouth,MI,Michigan,USA,7896,vjohnson@yahoo.com,+4875323908871,Anne Davis,Female 40-60,Female,40-60,Europe,76967,1271,2908,707,"0,92%","19850,01",Aaron Faulkner
315,Campaign 315,2023-02-07,2023-02-15,YouTube,Morris|Johnson|Anderson,065 John Street,West Adamchester,NV,Nevada,USA,72944,johnsondonald@meyer.com,+32261892539220,Sandy Mathis,Teens 13-19,Unknown,13-19,UK,63818,5083,1065,929,"1,46%","36978,25",Kyle Serrano
316,Campaign 316,2023-06-18,2023-06-22,Instagram,Roberts|Howe,64572 Dawn Forges Suite 455,South Samantha,PA,Pennsylvania,USA,33248,mckenziebrandon@allen.biz,+6985917266697,Robert Mcintosh,Male 60+,Male,60+,UK,29086,8795,1814,822,"2,83%","21713,61",Brandon Townsend Jr.
317,Campaign 317,2023-08-23,2023-08-24,Email,Reed|Johnson,01161 Mcintyre Burg,Robinsonport,CO,Colorado,USA,51964,stacy50@bates-martin.com,+15223213506854,John Terrell,Adults 40-60,Unknown,40-60,Europe,89148,772,4576,794,"0,89%","27686,76",Becky Brown
318,Campaign 318,2023-11-23,2023-12-06,Email,Parker|Velasquez|Dixon,33302 Fuller Lakes,West Christopher,MH,Marshall Islands,USA,17095,hutchinsonmary@gmail.com,+4704867194830,Brian George,Male 60+,Male,60+,Europe,10599,7566,4261,237,"2,24%","4692,45",Aaron Faulkner
319,Campaign 319,2023-06-20,2023-07-13,YouTube,Morris|Johnson|Anderson,065 John Street,West Adamchester,NV,Nevada,USA,72944,johnsondonald@meyer.com,+32261892539220,Sandy Mathis,Male 60+,Male,60+,India,55478,4716,2943,440,"0,79%","23539,15",Kyle Serrano
320,Campaign 320,2023-10-14,2023-10-27,YouTube,Holmes|Johnson|Rodriguez,USCGC Erickson,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,polsen@alexander-smith.net,+1479099839029817,Anne Foley,Male 60+,Male,60+,Europe,28659,5530,542,864,"3,01%","25249,59",Wesley Simon
321,Campaign 321,2023-06-08,2023-07-05,Email,Gray Ltd,Unit 4555 Box 7398,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,owenmelinda@yahoo.com,+1728597837,Mark Long,Male 18-40,Male,18-40,India,44011,4099,4775,601,"1,37%","17351,1",Jesus Rivera
322,Campaign 322,2023-02-05,2023-02-12,Instagram,Valentine|Dunn,723 Julia Burg,Bartonhaven,VT,Vermont,USA,86914,gharrington@yahoo.com,+5835472748,Nathan May,Female 40-60,Female,40-60,Europe,45671,3488,3591,12,"0,03%","18384,96",Melissa Haynes
323,Campaign 323,2023-11-29,2023-12-17,Email,Reyes|Rios,49937 Christopher Unions,Gutierrezmouth,MI,Michigan,USA,13751,cunninghamjerry@gmail.com,+1463956594400079,Eric Davis,Adults 18-40,Unknown,18-40,India,46579,4273,4777,712,"1,53%","31332,02",Wesley Simon
324,Campaign 324,2023-01-28,2023-02-02,YouTube,Edwards LLC,123 Amanda Summit,Lake Marietown,IL,Illinois,USA,81773,tinamckay@sharp-smith.com,+506912217980069,Matthew Davis,Female 60+,Female,60+,India,60646,9488,3052,295,"0,49%","32056,49",Melissa Haynes
325,Campaign 325,2023-05-09,2023-05-10,Facebook,Lyons PLC,20804 Burgess Trace,Petersenburgh,WV,West Virginia,USA,31082,nicholastaylor@yahoo.com,+4964036865,Sharon Crawford,Seniors 60+,Unknown,60+,Europe,90907,6692,3219,299,"0,33%","11141,95",Lauren Riggs
326,Campaign 326,2023-08-07,2023-09-02,Email,Reyes|Rios,49937 Christopher Unions,Gutierrezmouth,MI,Michigan,USA,13751,cunninghamjerry@gmail.com,+1463956594400079,Eric Davis,Adults 18-40,Unknown,18-40,Japan,87703,8204,4645,887,"1,01%","12946,83",Wesley Simon
327,Campaign 327,2023-08-30,2023-09-21,Email,Wall|Cruz,7470 Harris Roads Suite 137,Brookefort,MP,Northern Mariana Islands,USA,32507,davidponce@turner-copeland.com,+53982372697824,Robert Cruz,Adults 40-60,Unknown,40-60,UK,60789,1031,3978,203,"0,33%","49281,33",Becky Brown
328,Campaign 328,2023-12-19,2024-01-06,YouTube,Cooper|Alexander,01438 Kristin Fords Apt. 626,Port Paula,WA,Washington,USA,20979,gchavez@yang.com,+2844015003,Alexandria Hansen,Male 40-60,Male,40-60,USA,66048,2876,4524,845,"1,28%","6571,8",Thomas Ryan
329,Campaign 329,2023-05-15,2023-06-14,Email,Jackson Inc,96299 Miller Spur,Jensenfurt,CA,California,USA,97794,jeremy09@yahoo.com,+5576707467238,Karen Rivers,Male 18-40,Male,18-40,UK,96490,2899,939,139,"0,14%","26033,35",Thomas Ryan
330,Campaign 330,2023-10-06,2023-10-30,Facebook,Valentine|Dunn,723 Julia Burg,Bartonhaven,VT,Vermont,USA,86914,gharrington@yahoo.com,+5835472748,Nathan May,Seniors 60+,Unknown,60+,USA,50549,4308,3785,544,"1,08%","49886,09",Melissa Haynes
331,Campaign 331,2023-12-21,2024-01-14,YouTube,Cohen|Williams|Hess,93243 Lee Loop Apt. 832,North Jonathanland,MP,Northern Mariana Islands,USA,43605,shawn39@gmail.com,+314858550923447,Mr. Nicholas Ramirez,Male 18-40,Male,18-40,India,58419,2128,2907,555,"0,95%","24439,4",Jesus Rivera
332,Campaign 332,2023-11-15,2023-11-19,YouTube,Thomas|Proctor,820 Butler Streets Suite 875,North Denisehaven,WV,West Virginia,USA,66736,brownmario@leonard.com,+3718900231,Angela Moore,Seniors 60+,Unknown,60+,UK,93232,7885,1113,376,"0,40%","31124,41",Wesley Simon
333,Campaign 333,2023-09-27,2023-10-23,YouTube,Mcbride|Finley,438 Brent Roads Apt. 855,Tylerburgh,NY,New York,USA,69473,mcclainhannah@jensen-gilbert.com,+8564145259269,Michael Freeman,Female 60+,Female,60+,UK,29410,6925,1174,891,"3,03%","37983,27",Jesus Rivera
334,Campaign 334,2023-02-15,2023-02-24,TikTok,Griffin Inc,Unit 3822 Box 8338,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,Military / Anonymous Location,dixonamber@hotmail.com,+880002060856308,Theodore Murphy,Adults 18-40,Unknown,18-40,India,93255,8429,3795,343,"0,37%","34587,26",Brandon Townsend Jr.
335,Campaign 335,2023-02-10,2023-03-11,YouTube,Valentine|Dunn,723 Julia Burg,Bartonhaven,VT,Vermont,USA,86914,gharrington@yahoo.com,+5835472748,Nathan May,Female 18-40,Female,18-40,UK,19199,2624,4596,733,"3,82%","23198,06",Melissa Haynes
336,Campaign 336,2023-11-16,2023-11-28,YouTube,Ross Group,2397 Allison Knolls Suite 213,Jacksonside,WV,West Virginia,USA,58803,kristopher99@romero.org,+184424524870945,Lauren Graham,Male 60+,Male,60+,Japan,94024,1269,4898,155,"0,16%","6315,92",Brandon Townsend Jr.
